"year","code","value","system","subtype"
1975,"AKCLIM_GOA_wgoa.win.sst",-0.14770307,"WGOA",""
1976,"AKCLIM_GOA_wgoa.win.sst",-1.050157764,"WGOA",""
1977,"AKCLIM_GOA_wgoa.win.sst",0.550430075,"WGOA",""
1978,"AKCLIM_GOA_wgoa.win.sst",-0.540413221,"WGOA",""
1979,"AKCLIM_GOA_wgoa.win.sst",0.207595354,"WGOA",""
1980,"AKCLIM_GOA_wgoa.win.sst",0.005560738,"WGOA",""
1981,"AKCLIM_GOA_wgoa.win.sst",0.133884098,"WGOA",""
1982,"AKCLIM_GOA_wgoa.win.sst",0.183904392,"WGOA",""
1983,"AKCLIM_GOA_wgoa.win.sst",0.064229256,"WGOA",""
1984,"AKCLIM_GOA_wgoa.win.sst",0.896059784,"WGOA",""
1985,"AKCLIM_GOA_wgoa.win.sst",1.306447345,"WGOA",""
1986,"AKCLIM_GOA_wgoa.win.sst",-0.005952544,"WGOA",""
1987,"AKCLIM_GOA_wgoa.win.sst",1.782784874,"WGOA",""
1988,"AKCLIM_GOA_wgoa.win.sst",0.814145076,"WGOA",""
1989,"AKCLIM_GOA_wgoa.win.sst",-0.268363763,"WGOA",""
1990,"AKCLIM_GOA_wgoa.win.sst",-0.321316894,"WGOA",""
1991,"AKCLIM_GOA_wgoa.win.sst",-0.464867746,"WGOA",""
1992,"AKCLIM_GOA_wgoa.win.sst",0.147339067,"WGOA",""
1993,"AKCLIM_GOA_wgoa.win.sst",-0.239317043,"WGOA",""
1994,"AKCLIM_GOA_wgoa.win.sst",1.015663764,"WGOA",""
1995,"AKCLIM_GOA_wgoa.win.sst",-0.455315129,"WGOA",""
1996,"AKCLIM_GOA_wgoa.win.sst",-0.158917001,"WGOA",""
1997,"AKCLIM_GOA_wgoa.win.sst",-0.123240143,"WGOA",""
1998,"AKCLIM_GOA_wgoa.win.sst",0.816003808,"WGOA",""
1999,"AKCLIM_GOA_wgoa.win.sst",0.888794741,"WGOA",""
2000,"AKCLIM_GOA_wgoa.win.sst",-0.588417153,"WGOA",""
2001,"AKCLIM_GOA_wgoa.win.sst",0.78506401,"WGOA",""
2002,"AKCLIM_GOA_wgoa.win.sst",-0.489514772,"WGOA",""
2003,"AKCLIM_GOA_wgoa.win.sst",1.865133424,"WGOA",""
2004,"AKCLIM_GOA_wgoa.win.sst",0.16754,"WGOA",""
2005,"AKCLIM_GOA_wgoa.win.sst",0.417989979,"WGOA",""
2006,"AKCLIM_GOA_wgoa.win.sst",0.152010275,"WGOA",""
2007,"AKCLIM_GOA_wgoa.win.sst",-0.844235487,"WGOA",""
2008,"AKCLIM_GOA_wgoa.win.sst",-0.698173843,"WGOA",""
2009,"AKCLIM_GOA_wgoa.win.sst",-1.007212155,"WGOA",""
2010,"AKCLIM_GOA_wgoa.win.sst",-0.049701667,"WGOA",""
2011,"AKCLIM_GOA_wgoa.win.sst",-0.209019945,"WGOA",""
2012,"AKCLIM_GOA_wgoa.win.sst",-1.493351957,"WGOA",""
2013,"AKCLIM_GOA_wgoa.win.sst",-0.484381616,"WGOA",""
2014,"AKCLIM_GOA_wgoa.win.sst",0.44026296,"WGOA",""
2015,"AKCLIM_GOA_wgoa.win.sst",2.032596751,"WGOA",""
2016,"AKCLIM_GOA_wgoa.win.sst",1.739871718,"WGOA",""
1950,"AKCLIM_GOA_wgoa.spr.sst",-0.743709291,"WGOA",""
1951,"AKCLIM_GOA_wgoa.spr.sst",-0.987337343,"WGOA",""
1952,"AKCLIM_GOA_wgoa.spr.sst",-0.671627828,"WGOA",""
1953,"AKCLIM_GOA_wgoa.spr.sst",-0.017256638,"WGOA",""
1954,"AKCLIM_GOA_wgoa.spr.sst",-0.210554269,"WGOA",""
1955,"AKCLIM_GOA_wgoa.spr.sst",-0.451907353,"WGOA",""
1956,"AKCLIM_GOA_wgoa.spr.sst",-0.396838019,"WGOA",""
1957,"AKCLIM_GOA_wgoa.spr.sst",0.391539676,"WGOA",""
1958,"AKCLIM_GOA_wgoa.spr.sst",0.990199725,"WGOA",""
1959,"AKCLIM_GOA_wgoa.spr.sst",0.582014059,"WGOA",""
1960,"AKCLIM_GOA_wgoa.spr.sst",0.128689811,"WGOA",""
1961,"AKCLIM_GOA_wgoa.spr.sst",0.951154243,"WGOA",""
1962,"AKCLIM_GOA_wgoa.spr.sst",-0.140632285,"WGOA",""
1963,"AKCLIM_GOA_wgoa.spr.sst",0.004061935,"WGOA",""
1964,"AKCLIM_GOA_wgoa.spr.sst",-0.598447711,"WGOA",""
1965,"AKCLIM_GOA_wgoa.spr.sst",-1.153287457,"WGOA",""
1966,"AKCLIM_GOA_wgoa.spr.sst",-0.858957369,"WGOA",""
1967,"AKCLIM_GOA_wgoa.spr.sst",-0.107605855,"WGOA",""
1968,"AKCLIM_GOA_wgoa.spr.sst",-0.012227914,"WGOA",""
1969,"AKCLIM_GOA_wgoa.spr.sst",-0.820002497,"WGOA",""
1970,"AKCLIM_GOA_wgoa.spr.sst",0.262154506,"WGOA",""
1971,"AKCLIM_GOA_wgoa.spr.sst",-2.124488844,"WGOA",""
1972,"AKCLIM_GOA_wgoa.spr.sst",-2.223199067,"WGOA",""
1973,"AKCLIM_GOA_wgoa.spr.sst",-0.602219176,"WGOA",""
1974,"AKCLIM_GOA_wgoa.spr.sst",-0.876386371,"WGOA",""
1975,"AKCLIM_GOA_wgoa.spr.sst",-1.329878385,"WGOA",""
1976,"AKCLIM_GOA_wgoa.spr.sst",-1.211374918,"WGOA",""
1977,"AKCLIM_GOA_wgoa.spr.sst",0.703301328,"WGOA",""
1978,"AKCLIM_GOA_wgoa.spr.sst",0.056389063,"WGOA",""
1979,"AKCLIM_GOA_wgoa.spr.sst",0.500117678,"WGOA",""
1980,"AKCLIM_GOA_wgoa.spr.sst",-0.235344038,"WGOA",""
1981,"AKCLIM_GOA_wgoa.spr.sst",1.69924007,"WGOA",""
1982,"AKCLIM_GOA_wgoa.spr.sst",-1.208555129,"WGOA",""
1983,"AKCLIM_GOA_wgoa.spr.sst",0.986816041,"WGOA",""
1984,"AKCLIM_GOA_wgoa.spr.sst",1.411926994,"WGOA",""
1985,"AKCLIM_GOA_wgoa.spr.sst",-0.715469051,"WGOA",""
1986,"AKCLIM_GOA_wgoa.spr.sst",-0.479622991,"WGOA",""
1987,"AKCLIM_GOA_wgoa.spr.sst",0.633759055,"WGOA",""
1988,"AKCLIM_GOA_wgoa.spr.sst",0.428877714,"WGOA",""
1989,"AKCLIM_GOA_wgoa.spr.sst",-0.042307071,"WGOA",""
1990,"AKCLIM_GOA_wgoa.spr.sst",-0.008699024,"WGOA",""
1991,"AKCLIM_GOA_wgoa.spr.sst",-0.467292049,"WGOA",""
1992,"AKCLIM_GOA_wgoa.spr.sst",-0.025408119,"WGOA",""
1993,"AKCLIM_GOA_wgoa.spr.sst",0.741912092,"WGOA",""
1994,"AKCLIM_GOA_wgoa.spr.sst",0.360053931,"WGOA",""
1995,"AKCLIM_GOA_wgoa.spr.sst",-0.339300455,"WGOA",""
1996,"AKCLIM_GOA_wgoa.spr.sst",0.45733676,"WGOA",""
1997,"AKCLIM_GOA_wgoa.spr.sst",0.629813235,"WGOA",""
1998,"AKCLIM_GOA_wgoa.spr.sst",0.811480302,"WGOA",""
1999,"AKCLIM_GOA_wgoa.spr.sst",-0.521256895,"WGOA",""
2000,"AKCLIM_GOA_wgoa.spr.sst",0.387164467,"WGOA",""
2001,"AKCLIM_GOA_wgoa.spr.sst",0.588887441,"WGOA",""
2002,"AKCLIM_GOA_wgoa.spr.sst",-0.007764747,"WGOA",""
2003,"AKCLIM_GOA_wgoa.spr.sst",1.098056285,"WGOA",""
2004,"AKCLIM_GOA_wgoa.spr.sst",0.810249273,"WGOA",""
2005,"AKCLIM_GOA_wgoa.spr.sst",1.71940535,"WGOA",""
2006,"AKCLIM_GOA_wgoa.spr.sst",0.127448493,"WGOA",""
2007,"AKCLIM_GOA_wgoa.spr.sst",-0.661160228,"WGOA",""
2008,"AKCLIM_GOA_wgoa.spr.sst",-0.768309678,"WGOA",""
2009,"AKCLIM_GOA_wgoa.spr.sst",-0.726897294,"WGOA",""
2010,"AKCLIM_GOA_wgoa.spr.sst",-0.097234633,"WGOA",""
2011,"AKCLIM_GOA_wgoa.spr.sst",-0.032863644,"WGOA",""
2012,"AKCLIM_GOA_wgoa.spr.sst",-0.856433917,"WGOA",""
2013,"AKCLIM_GOA_wgoa.spr.sst",-0.567015099,"WGOA",""
2014,"AKCLIM_GOA_wgoa.spr.sst",1.419728064,"WGOA",""
2015,"AKCLIM_GOA_wgoa.spr.sst",1.9073161,"WGOA",""
2016,"AKCLIM_GOA_wgoa.spr.sst",2.509778962,"WGOA",""
1951,"AKCLIM_GOA_egoa.win.sst",-0.403114114,"EGOA",""
1952,"AKCLIM_GOA_egoa.win.sst",-0.601686493,"EGOA",""
1953,"AKCLIM_GOA_egoa.win.sst",0.213243453,"EGOA",""
1954,"AKCLIM_GOA_egoa.win.sst",0.090068037,"EGOA",""
1955,"AKCLIM_GOA_egoa.win.sst",0.668708611,"EGOA",""
1956,"AKCLIM_GOA_egoa.win.sst",-0.446480816,"EGOA",""
1957,"AKCLIM_GOA_egoa.win.sst",-0.540766232,"EGOA",""
1958,"AKCLIM_GOA_egoa.win.sst",1.479794632,"EGOA",""
1959,"AKCLIM_GOA_egoa.win.sst",0.486897356,"EGOA",""
1960,"AKCLIM_GOA_egoa.win.sst",0.968318279,"EGOA",""
1961,"AKCLIM_GOA_egoa.win.sst",0.746965202,"EGOA",""
1962,"AKCLIM_GOA_egoa.win.sst",0.324349894,"EGOA",""
1963,"AKCLIM_GOA_egoa.win.sst",1.361177123,"EGOA",""
1964,"AKCLIM_GOA_egoa.win.sst",0.887577364,"EGOA",""
1965,"AKCLIM_GOA_egoa.win.sst",-1.131230857,"EGOA",""
1966,"AKCLIM_GOA_egoa.win.sst",-0.365658861,"EGOA",""
1967,"AKCLIM_GOA_egoa.win.sst",-0.732113925,"EGOA",""
1968,"AKCLIM_GOA_egoa.win.sst",-0.160808631,"EGOA",""
1969,"AKCLIM_GOA_egoa.win.sst",-1.664225162,"EGOA",""
1970,"AKCLIM_GOA_egoa.win.sst",0.227264378,"EGOA",""
1971,"AKCLIM_GOA_egoa.win.sst",-0.82276743,"EGOA",""
1972,"AKCLIM_GOA_egoa.win.sst",-1.915568143,"EGOA",""
1973,"AKCLIM_GOA_egoa.win.sst",-1.01718249,"EGOA",""
1974,"AKCLIM_GOA_egoa.win.sst",-1.204989333,"EGOA",""
1975,"AKCLIM_GOA_egoa.win.sst",-0.711184248,"EGOA",""
1976,"AKCLIM_GOA_egoa.win.sst",-1.246953118,"EGOA",""
1977,"AKCLIM_GOA_egoa.win.sst",0.736200717,"EGOA",""
1978,"AKCLIM_GOA_egoa.win.sst",-0.243678105,"EGOA",""
1979,"AKCLIM_GOA_egoa.win.sst",-0.299924013,"EGOA",""
1980,"AKCLIM_GOA_egoa.win.sst",0.438936285,"EGOA",""
1981,"AKCLIM_GOA_egoa.win.sst",0.697493323,"EGOA",""
1982,"AKCLIM_GOA_egoa.win.sst",-0.179501846,"EGOA",""
1983,"AKCLIM_GOA_egoa.win.sst",0.191816731,"EGOA",""
1984,"AKCLIM_GOA_egoa.win.sst",0.48865922,"EGOA",""
1985,"AKCLIM_GOA_egoa.win.sst",-0.163433118,"EGOA",""
1986,"AKCLIM_GOA_egoa.win.sst",-0.920938553,"EGOA",""
1987,"AKCLIM_GOA_egoa.win.sst",0.996207088,"EGOA",""
1988,"AKCLIM_GOA_egoa.win.sst",0.281549043,"EGOA",""
1989,"AKCLIM_GOA_egoa.win.sst",-0.573953102,"EGOA",""
1990,"AKCLIM_GOA_egoa.win.sst",-0.162600124,"EGOA",""
1991,"AKCLIM_GOA_egoa.win.sst",-0.757745051,"EGOA",""
1992,"AKCLIM_GOA_egoa.win.sst",0.370818057,"EGOA",""
1993,"AKCLIM_GOA_egoa.win.sst",-0.095755424,"EGOA",""
1994,"AKCLIM_GOA_egoa.win.sst",0.80063628,"EGOA",""
1995,"AKCLIM_GOA_egoa.win.sst",-0.856892434,"EGOA",""
1996,"AKCLIM_GOA_egoa.win.sst",-0.351050952,"EGOA",""
1997,"AKCLIM_GOA_egoa.win.sst",-0.766896107,"EGOA",""
1998,"AKCLIM_GOA_egoa.win.sst",1.639996641,"EGOA",""
1999,"AKCLIM_GOA_egoa.win.sst",0.43784518,"EGOA",""
2000,"AKCLIM_GOA_egoa.win.sst",-0.25832239,"EGOA",""
2001,"AKCLIM_GOA_egoa.win.sst",0.123830382,"EGOA",""
2002,"AKCLIM_GOA_egoa.win.sst",-0.32957715,"EGOA",""
2003,"AKCLIM_GOA_egoa.win.sst",1.771146624,"EGOA",""
2004,"AKCLIM_GOA_egoa.win.sst",0.548733339,"EGOA",""
2005,"AKCLIM_GOA_egoa.win.sst",0.093164027,"EGOA",""
2006,"AKCLIM_GOA_egoa.win.sst",0.218372508,"EGOA",""
2007,"AKCLIM_GOA_egoa.win.sst",-0.548640362,"EGOA",""
2008,"AKCLIM_GOA_egoa.win.sst",-0.956677152,"EGOA",""
2009,"AKCLIM_GOA_egoa.win.sst",-1.218147219,"EGOA",""
2010,"AKCLIM_GOA_egoa.win.sst",0.150515879,"EGOA",""
2011,"AKCLIM_GOA_egoa.win.sst",0.275387484,"EGOA",""
2012,"AKCLIM_GOA_egoa.win.sst",-0.657249969,"EGOA",""
2013,"AKCLIM_GOA_egoa.win.sst",0.231682333,"EGOA",""
2014,"AKCLIM_GOA_egoa.win.sst",0.087107234,"EGOA",""
2015,"AKCLIM_GOA_egoa.win.sst",2.388261645,"EGOA",""
2016,"AKCLIM_GOA_egoa.win.sst",1.767467055,"EGOA",""
1950,"AKCLIM_GOA_egoa.spr.sst",-1.229817999,"EGOA",""
1951,"AKCLIM_GOA_egoa.spr.sst",-0.86919538,"EGOA",""
1952,"AKCLIM_GOA_egoa.spr.sst",-0.707934185,"EGOA",""
1953,"AKCLIM_GOA_egoa.spr.sst",-0.060694459,"EGOA",""
1954,"AKCLIM_GOA_egoa.spr.sst",-0.53415525,"EGOA",""
1955,"AKCLIM_GOA_egoa.spr.sst",-1.014867887,"EGOA",""
1956,"AKCLIM_GOA_egoa.spr.sst",0.594793661,"EGOA",""
1957,"AKCLIM_GOA_egoa.spr.sst",0.314853602,"EGOA",""
1958,"AKCLIM_GOA_egoa.spr.sst",1.56876194,"EGOA",""
1959,"AKCLIM_GOA_egoa.spr.sst",0.182492557,"EGOA",""
1960,"AKCLIM_GOA_egoa.spr.sst",-0.242194562,"EGOA",""
1961,"AKCLIM_GOA_egoa.spr.sst",0.67578165,"EGOA",""
1962,"AKCLIM_GOA_egoa.spr.sst",0.468355171,"EGOA",""
1963,"AKCLIM_GOA_egoa.spr.sst",1.325514057,"EGOA",""
1964,"AKCLIM_GOA_egoa.spr.sst",-0.776695364,"EGOA",""
1965,"AKCLIM_GOA_egoa.spr.sst",-1.581598047,"EGOA",""
1966,"AKCLIM_GOA_egoa.spr.sst",-0.836294359,"EGOA",""
1967,"AKCLIM_GOA_egoa.spr.sst",-0.114218625,"EGOA",""
1968,"AKCLIM_GOA_egoa.spr.sst",-0.272066953,"EGOA",""
1969,"AKCLIM_GOA_egoa.spr.sst",-1.05067176,"EGOA",""
1970,"AKCLIM_GOA_egoa.spr.sst",-0.142176656,"EGOA",""
1971,"AKCLIM_GOA_egoa.spr.sst",-1.639723309,"EGOA",""
1972,"AKCLIM_GOA_egoa.spr.sst",-1.288110053,"EGOA",""
1973,"AKCLIM_GOA_egoa.spr.sst",-0.819882145,"EGOA",""
1974,"AKCLIM_GOA_egoa.spr.sst",-0.466200353,"EGOA",""
1975,"AKCLIM_GOA_egoa.spr.sst",-1.124414668,"EGOA",""
1976,"AKCLIM_GOA_egoa.spr.sst",-1.278449539,"EGOA",""
1977,"AKCLIM_GOA_egoa.spr.sst",0.407801513,"EGOA",""
1978,"AKCLIM_GOA_egoa.spr.sst",0.364299448,"EGOA",""
1979,"AKCLIM_GOA_egoa.spr.sst",0.056657019,"EGOA",""
1980,"AKCLIM_GOA_egoa.spr.sst",0.08083465,"EGOA",""
1981,"AKCLIM_GOA_egoa.spr.sst",0.869126671,"EGOA",""
1982,"AKCLIM_GOA_egoa.spr.sst",-0.84728873,"EGOA",""
1983,"AKCLIM_GOA_egoa.spr.sst",0.98874265,"EGOA",""
1984,"AKCLIM_GOA_egoa.spr.sst",0.198877957,"EGOA",""
1985,"AKCLIM_GOA_egoa.spr.sst",-1.11525901,"EGOA",""
1986,"AKCLIM_GOA_egoa.spr.sst",-0.175295062,"EGOA",""
1987,"AKCLIM_GOA_egoa.spr.sst",-0.265090226,"EGOA",""
1988,"AKCLIM_GOA_egoa.spr.sst",-0.360288718,"EGOA",""
1989,"AKCLIM_GOA_egoa.spr.sst",0.031238047,"EGOA",""
1990,"AKCLIM_GOA_egoa.spr.sst",0.256661558,"EGOA",""
1991,"AKCLIM_GOA_egoa.spr.sst",-0.28335131,"EGOA",""
1992,"AKCLIM_GOA_egoa.spr.sst",0.36143017,"EGOA",""
1993,"AKCLIM_GOA_egoa.spr.sst",0.652197006,"EGOA",""
1994,"AKCLIM_GOA_egoa.spr.sst",0.630091963,"EGOA",""
1995,"AKCLIM_GOA_egoa.spr.sst",0.365795896,"EGOA",""
1996,"AKCLIM_GOA_egoa.spr.sst",0.226594258,"EGOA",""
1997,"AKCLIM_GOA_egoa.spr.sst",0.338613548,"EGOA",""
1998,"AKCLIM_GOA_egoa.spr.sst",1.122078774,"EGOA",""
1999,"AKCLIM_GOA_egoa.spr.sst",-1.117768444,"EGOA",""
2000,"AKCLIM_GOA_egoa.spr.sst",-0.05659653,"EGOA",""
2001,"AKCLIM_GOA_egoa.spr.sst",-0.467074102,"EGOA",""
2002,"AKCLIM_GOA_egoa.spr.sst",-0.47381978,"EGOA",""
2003,"AKCLIM_GOA_egoa.spr.sst",0.937969609,"EGOA",""
2004,"AKCLIM_GOA_egoa.spr.sst",1.480994488,"EGOA",""
2005,"AKCLIM_GOA_egoa.spr.sst",1.467477897,"EGOA",""
2006,"AKCLIM_GOA_egoa.spr.sst",0.375824086,"EGOA",""
2007,"AKCLIM_GOA_egoa.spr.sst",-0.599511082,"EGOA",""
2008,"AKCLIM_GOA_egoa.spr.sst",-1.21786064,"EGOA",""
2009,"AKCLIM_GOA_egoa.spr.sst",-0.17851316,"EGOA",""
2010,"AKCLIM_GOA_egoa.spr.sst",0.421366343,"EGOA",""
2011,"AKCLIM_GOA_egoa.spr.sst",0.520141214,"EGOA",""
2012,"AKCLIM_GOA_egoa.spr.sst",-0.445612511,"EGOA",""
2013,"AKCLIM_GOA_egoa.spr.sst",0.481413352,"EGOA",""
2014,"AKCLIM_GOA_egoa.spr.sst",1.154788528,"EGOA",""
2015,"AKCLIM_GOA_egoa.spr.sst",2.414506431,"EGOA",""
2016,"AKCLIM_GOA_egoa.spr.sst",2.316615142,"EGOA",""
1950,"AKCLIM_GOA_PAPA",47.777,"EGOA",""
1951,"AKCLIM_GOA_PAPA",53.313,"EGOA",""
1952,"AKCLIM_GOA_PAPA",49.818,"EGOA",""
1953,"AKCLIM_GOA_PAPA",58.541,"EGOA",""
1954,"AKCLIM_GOA_PAPA",55.92,"EGOA",""
1955,"AKCLIM_GOA_PAPA",50.403,"EGOA",""
1956,"AKCLIM_GOA_PAPA",49.452,"EGOA",""
1957,"AKCLIM_GOA_PAPA",50.996,"EGOA",""
1958,"AKCLIM_GOA_PAPA",55.635,"EGOA",""
1959,"AKCLIM_GOA_PAPA",55.613,"EGOA",""
1960,"AKCLIM_GOA_PAPA",56.912,"EGOA",""
1961,"AKCLIM_GOA_PAPA",59.619,"EGOA",""
1962,"AKCLIM_GOA_PAPA",52.124,"EGOA",""
1963,"AKCLIM_GOA_PAPA",58.318,"EGOA",""
1964,"AKCLIM_GOA_PAPA",58.22,"EGOA",""
1965,"AKCLIM_GOA_PAPA",50.386,"EGOA",""
1966,"AKCLIM_GOA_PAPA",50.677,"EGOA",""
1967,"AKCLIM_GOA_PAPA",52.128,"EGOA",""
1968,"AKCLIM_GOA_PAPA",54.059,"EGOA",""
1969,"AKCLIM_GOA_PAPA",47.16,"EGOA",""
1970,"AKCLIM_GOA_PAPA",59.623,"EGOA",""
1971,"AKCLIM_GOA_PAPA",50.858,"EGOA",""
1972,"AKCLIM_GOA_PAPA",48.873,"EGOA",""
1973,"AKCLIM_GOA_PAPA",53.182,"EGOA",""
1974,"AKCLIM_GOA_PAPA",54.093,"EGOA",""
1975,"AKCLIM_GOA_PAPA",51.892,"EGOA",""
1976,"AKCLIM_GOA_PAPA",56.161,"EGOA",""
1977,"AKCLIM_GOA_PAPA",59.962,"EGOA",""
1978,"AKCLIM_GOA_PAPA",55.095,"EGOA",""
1979,"AKCLIM_GOA_PAPA",55.719,"EGOA",""
1980,"AKCLIM_GOA_PAPA",55.2,"EGOA",""
1981,"AKCLIM_GOA_PAPA",58.828,"EGOA",""
1982,"AKCLIM_GOA_PAPA",50.642,"EGOA",""
1983,"AKCLIM_GOA_PAPA",59.985,"EGOA",""
1984,"AKCLIM_GOA_PAPA",57.881,"EGOA",""
1985,"AKCLIM_GOA_PAPA",51.845,"EGOA",""
1986,"AKCLIM_GOA_PAPA",58.294,"EGOA",""
1987,"AKCLIM_GOA_PAPA",60.031,"EGOA",""
1988,"AKCLIM_GOA_PAPA",53.998,"EGOA",""
1989,"AKCLIM_GOA_PAPA",50.999,"EGOA",""
1990,"AKCLIM_GOA_PAPA",59.24,"EGOA",""
1991,"AKCLIM_GOA_PAPA",57.231,"EGOA",""
1992,"AKCLIM_GOA_PAPA",59.71,"EGOA",""
1993,"AKCLIM_GOA_PAPA",48.728,"EGOA",""
1994,"AKCLIM_GOA_PAPA",59.718,"EGOA",""
1995,"AKCLIM_GOA_PAPA",54.764,"EGOA",""
1996,"AKCLIM_GOA_PAPA",53.916,"EGOA",""
1997,"AKCLIM_GOA_PAPA",57.198,"EGOA",""
1998,"AKCLIM_GOA_PAPA",59.582,"EGOA",""
1999,"AKCLIM_GOA_PAPA",54.274,"EGOA",""
2000,"AKCLIM_GOA_PAPA",55.366,"EGOA",""
2001,"AKCLIM_GOA_PAPA",57.03,"EGOA",""
2002,"AKCLIM_GOA_PAPA",51.239,"EGOA",""
2003,"AKCLIM_GOA_PAPA",55.748,"EGOA",""
2004,"AKCLIM_GOA_PAPA",54.614,"EGOA",""
2005,"AKCLIM_GOA_PAPA",53.29,"EGOA",""
2006,"AKCLIM_GOA_PAPA",55.42,"EGOA",""
2007,"AKCLIM_GOA_PAPA",56.745,"EGOA",""
2008,"AKCLIM_GOA_PAPA",51.95,"EGOA",""
2009,"AKCLIM_GOA_PAPA",51.94,"EGOA",""
2010,"AKCLIM_GOA_PAPA",54.747,"EGOA",""
2011,"AKCLIM_GOA_PAPA",49.459,"EGOA",""
2012,"AKCLIM_GOA_PAPA",58.846,"EGOA",""
2013,"AKCLIM_GOA_PAPA",51.375,"EGOA",""
2014,"AKCLIM_GOA_PAPA",58.423,"EGOA",""
2015,"AKCLIM_GOA_PAPA",57.072,"EGOA",""
2016,"AKCLIM_GOA_PAPA",58.778,"EGOA",""
1950,"AKCLIM_GOA_KS.SLP",-0.300335122,"WGOA",""
1951,"AKCLIM_GOA_KS.SLP",-0.475675425,"WGOA",""
1952,"AKCLIM_GOA_KS.SLP",0.322032186,"WGOA",""
1953,"AKCLIM_GOA_KS.SLP",0.168842168,"WGOA",""
1954,"AKCLIM_GOA_KS.SLP",-0.331694044,"WGOA",""
1955,"AKCLIM_GOA_KS.SLP",0.165041007,"WGOA",""
1956,"AKCLIM_GOA_KS.SLP",0.09450855,"WGOA",""
1957,"AKCLIM_GOA_KS.SLP",-0.533672746,"WGOA",""
1958,"AKCLIM_GOA_KS.SLP",-0.354842816,"WGOA",""
1959,"AKCLIM_GOA_KS.SLP",0.15724175,"WGOA",""
1960,"AKCLIM_GOA_KS.SLP",0.32207171,"WGOA",""
1961,"AKCLIM_GOA_KS.SLP",0.081450365,"WGOA",""
1962,"AKCLIM_GOA_KS.SLP",-0.183894925,"WGOA",""
1963,"AKCLIM_GOA_KS.SLP",-0.03670511,"WGOA",""
1964,"AKCLIM_GOA_KS.SLP",-0.032699205,"WGOA",""
1965,"AKCLIM_GOA_KS.SLP",-0.054496842,"WGOA",""
1966,"AKCLIM_GOA_KS.SLP",-0.075570544,"WGOA",""
1967,"AKCLIM_GOA_KS.SLP",-0.388366539,"WGOA",""
1968,"AKCLIM_GOA_KS.SLP",-0.207626125,"WGOA",""
1969,"AKCLIM_GOA_KS.SLP",0.210908227,"WGOA",""
1970,"AKCLIM_GOA_KS.SLP",0.302400359,"WGOA",""
1971,"AKCLIM_GOA_KS.SLP",0.033908338,"WGOA",""
1972,"AKCLIM_GOA_KS.SLP",-0.740556271,"WGOA",""
1973,"AKCLIM_GOA_KS.SLP",0.019729947,"WGOA",""
1974,"AKCLIM_GOA_KS.SLP",0.057328967,"WGOA",""
1975,"AKCLIM_GOA_KS.SLP",-0.044379267,"WGOA",""
1976,"AKCLIM_GOA_KS.SLP",0.601778045,"WGOA",""
1977,"AKCLIM_GOA_KS.SLP",0.134493213,"WGOA",""
1978,"AKCLIM_GOA_KS.SLP",0.25964704,"WGOA",""
1979,"AKCLIM_GOA_KS.SLP",0.126021327,"WGOA",""
1980,"AKCLIM_GOA_KS.SLP",0.284761973,"WGOA",""
1981,"AKCLIM_GOA_KS.SLP",0.318234863,"WGOA",""
1982,"AKCLIM_GOA_KS.SLP",-0.437559064,"WGOA",""
1983,"AKCLIM_GOA_KS.SLP",-0.065918143,"WGOA",""
1984,"AKCLIM_GOA_KS.SLP",-0.002447279,"WGOA",""
1985,"AKCLIM_GOA_KS.SLP",0.066175081,"WGOA",""
1986,"AKCLIM_GOA_KS.SLP",0.078973789,"WGOA",""
1987,"AKCLIM_GOA_KS.SLP",0.507729911,"WGOA",""
1988,"AKCLIM_GOA_KS.SLP",0.682021316,"WGOA",""
1989,"AKCLIM_GOA_KS.SLP",-0.473095055,"WGOA",""
1990,"AKCLIM_GOA_KS.SLP",-0.226642062,"WGOA",""
1991,"AKCLIM_GOA_KS.SLP",0.525264814,"WGOA",""
1992,"AKCLIM_GOA_KS.SLP",0.02205562,"WGOA",""
1993,"AKCLIM_GOA_KS.SLP",-0.264083355,"WGOA",""
1994,"AKCLIM_GOA_KS.SLP",0.201122112,"WGOA",""
1995,"AKCLIM_GOA_KS.SLP",-0.282985497,"WGOA",""
1996,"AKCLIM_GOA_KS.SLP",-0.695065289,"WGOA",""
1997,"AKCLIM_GOA_KS.SLP",-0.057143083,"WGOA",""
1998,"AKCLIM_GOA_KS.SLP",-0.068090694,"WGOA",""
1999,"AKCLIM_GOA_KS.SLP",0.394385172,"WGOA",""
2000,"AKCLIM_GOA_KS.SLP",0.101073024,"WGOA",""
2001,"AKCLIM_GOA_KS.SLP",0.410815,"WGOA",""
2002,"AKCLIM_GOA_KS.SLP",-0.048764578,"WGOA",""
2003,"AKCLIM_GOA_KS.SLP",-0.179517742,"WGOA",""
2004,"AKCLIM_GOA_KS.SLP",-0.230257074,"WGOA",""
2005,"AKCLIM_GOA_KS.SLP",0.087232944,"WGOA",""
2006,"AKCLIM_GOA_KS.SLP",0.195897039,"WGOA",""
2007,"AKCLIM_GOA_KS.SLP",0.048239248,"WGOA",""
2008,"AKCLIM_GOA_KS.SLP",0.333434883,"WGOA",""
2009,"AKCLIM_GOA_KS.SLP",-0.155777789,"WGOA",""
2010,"AKCLIM_GOA_KS.SLP",0.057398706,"WGOA",""
2011,"AKCLIM_GOA_KS.SLP",0.179163911,"WGOA",""
